Id,SalePrice
2735,115383.47153524631
2736,174367.05588074034
2737,146846.04279084274
2738,223611.8483043015
2739,246199.10760319716
2740,86198.82956530232
2741,222943.94438874934
2742,212682.93308829254
2743,156878.97543833635
2744,108676.9457006321
2745,219239.29515410805
2746,137714.02596114037
2747,183940.25921630926
2748,181983.17834071914
2749,258127.84955068026
2750,302430.29275254754
2751,162641.76121910097
2752,114234.04416391774
2753,122450.95734744999
2754,199325.21319919787
2755,123685.21914808356
2756,135307.61956203915
2757,143275.38029950717
2758,146086.52400306106
2759,539712.5914290098
2760,154932.19768126396
2761,233861.33646386117
2762,160730.39678291255
2763,297193.4452971452
2764,243312.655265272
2765,169840.1797359764
2766,318680.77394799294
2767,198988.57352662648
2768,135125.5463559398
2769,152823.40238785723
2770,179925.08282734337
2771,255134.70115770792
2772,211026.9289789683
2773,332673.82181915204
2774,302575.7832495012
2775,98096.90216273823
2776,219523.0133624872
2777,316172.4116077995
2778,193465.7530981622
2779,265179.72741298564
2780,97241.36409415663
2781,202486.25004815258
2782,58810.64229941284
2783,228477.87440451473
2784,96644.28079919232
2785,295574.6934022576
2786,45815.65984735332
2787,39281.61433162441
2788,141242.7468829025
2789,266155.2723171943
2790,190747.21264341503
2791,258849.1382463223
2792,129888.2206901937
2793,92810.13284223858
2794,111058.61225121858
2795,96242.90417947476
2796,175270.21646296
2797,137025.03964567665
2798,39560.45018702172
2799,224902.1213773949
2800,99678.21843378422
2801,118518.1212036118
2802,164612.47918181514
2803,246232.33759384247
2804,160368.80497265258
2805,183842.1064563516
2806,124456.0742262186
2807,291185.7936776422
2808,303904.45470819843
2809,239195.3522318626
2810,147813.5478841381
2811,215337.45112910282
2812,187893.23013939473
2813,138564.65177125408
2814,381779.2421997639
2815,233857.6262137856
2816,196058.37753574312
2817,83166.1548373177
2818,143073.2209264927
2819,154269.49762418255
2820,327948.11221273773
2821,187821.7453731078
2822,255221.39826396015
2823,113096.96039926689
2824,169777.99966119422
2825,147277.0138870593
2826,208386.10529231737
2827,214094.00548335936
2828,124474.57226870382
2829,144906.14696842752
2830,261705.6455642028
2831,122420.63313014385
2832,205304.36066255483
2833,236472.16021990907
2834,445185.4094282802
2835,235200.3754871744
2836,238220.56539044488
2837,87087.68454011963
2838,115979.82189940987
2839,94694.83261603763
2840,155808.7985540822
2841,51412.021900886204
2842,233300.789171752
2843,209194.46501001756
2844,155426.55823541287
2845,99105.41505139231
2846,108957.6946712789
2847,258164.5472780034
2848,210425.40777729152
2849,353907.18748833635
2850,146429.98046522198
2851,225969.00885798465
2852,123237.00127687237
2853,114808.89686534941
2854,154145.55391860486
2855,222589.10597742128
2856,294740.1075773443
2857,177129.3316365527
2858,119695.37612318201
2859,129776.69863139029
2860,149998.27343662176
2861,109857.40185172061
2862,178159.40178410942
2863,197877.40659363306
2864,254386.4578190844
2865,106695.54272688716
2866,285101.3793593433
2867,126239.99420699629
2868,102284.9024334426
2869,141950.76397934285
2870,229474.76005573774
2871,212289.97273442824
2872,130081.84094560701
2873,84396.95923456457
2874,266143.1179833849
2875,177029.18917332368
2876,222923.75799778049
2877,137214.28652467718
2878,308633.8006671233
2879,118709.21353367335
2880,215929.1844579854
2881,164186.57652217607
2882,136395.05129443627
2883,158289.69624888268
2884,199413.5580631393
2885,140318.5359881231
2886,180519.27185108958
2887,255883.7991258662
2888,150430.12531681114
2889,133661.65068865544
2890,214636.07559481508
2891,179189.80649405767
2892,103435.37629710467
2893,74875.42942129064
2894,191950.29589340265
2895,154024.88372316383
2896,193596.75699523583
2897,106061.93464419505
2898,393391.71081494587
2899,164761.88950332045
2900,177865.59854476177
2901,212708.70789744653
2902,145735.13866282866
2903,361587.40218656266
2904,112067.19591512503
2905,198935.06127453753
2906,121209.6010513808
2907,133583.6262606521
2908,247588.96301482426
2909,100919.8508326844
2910,111460.99442273012
2911,96009.5849137882
2912,269365.31488876266
2913,138189.84192973786
2914,110668.92943807271
2915,196278.76006542816
2916,165607.7310616424
2917,232393.67429363652
2918,255470.37463204982
2919,163106.9281745572
